id,station_name,line_name,station_type,lat,lng,source
1025,도곡,분당선,urban_rail,37.490914,127.055393,KRIC_전체_도시철도역사정보_20260228
1206,도농,경의중앙선,urban_rail,37.608756,127.161105,KRIC_전체_도시철도역사정보_20260228
2341,도림천,2호선,urban_rail,37.5145589,126.882586,KRIC_전체_도시철도역사정보_20260228
1902,도봉,경원선,urban_rail,37.679441,127.045521,KRIC_전체_도시철도역사정보_20260228
1903,도봉산,경원선,urban_rail,37.689603,127.046047,KRIC_전체_도시철도역사정보_20260228
0710,도봉산,7호선,urban_rail,37.689131,127.046548,KRIC_전체_도시철도역사정보_20260228
118,도산,광주도시철도 1호선,urban_rail,35.131713,126.787942,KRIC_전체_도시철도역사정보_20260228
1209,도심,경의중앙선,urban_rail,37.579628,127.222798,KRIC_전체_도시철도역사정보_20260228
1817,도원,경인선,urban_rail,37.468604,126.642824,KRIC_전체_도시철도역사정보_20260228
1823,도화,경인선,urban_rail,37.466154,126.66846,KRIC_전체_도시철도역사정보_20260228
0326,독립문,3호선,urban_rail,37.574534,126.957902,KRIC_전체_도시철도역사정보_20260228
0613,독바위,6호선,urban_rail,37.618413,126.933035,KRIC_전체_도시철도역사정보_20260228
1714,독산,경부선,urban_rail,37.465994,126.889508,KRIC_전체_도시철도역사정보_20260228
3206,독정,인천지하철 2호선,urban_rail,37.584927,126.675981,KRIC_전체_도시철도역사정보_20260228
108,돌고개,광주도시철도 1호선,urban_rail,35.152047,126.895637,KRIC_전체_도시철도역사정보_20260228
0643,돌곶이,6호선,urban_rail,37.610522,127.056419,KRIC_전체_도시철도역사정보_20260228
806,동구릉,8호선,urban_rail,37.610556,127.135056,KRIC_전체_도시철도역사정보_20260228
0136,동구청(큰고개),대구 도시철도 1호선,urban_rail,35.884485,128.632295,KRIC_전체_도시철도역사정보_20260228
0135,동대구,대구 도시철도 1호선,urban_rail,35.877626,128.627152,KRIC_전체_도시철도역사정보_20260228
7007,동대구,대경선,urban_rail,35.879376,128.628807,KRIC_전체_도시철도역사정보_20260228
0128,동대문,1호선,urban_rail,37.571646,127.01069,KRIC_전체_도시철도역사정보_20260228
0421,동대문,4호선,urban_rail,37.57099,127.00925,KRIC_전체_도시철도역사정보_20260228
0205,동대문역사문화공원(DDP),2호선,urban_rail,37.565609,127.009083,KRIC_전체_도시철도역사정보_20260228
0422,동대문역사문화공원(DDP),4호선,urban_rail,37.565141,127.007808,KRIC_전체_도시철도역사정보_20260228
0536,동대문역사문화공원(DDP),5호선,urban_rail,37.564682,127.00533,KRIC_전체_도시철도역사정보_20260228
0108,동대신,부산 도시철도 1호선,urban_rail,35.11056,129.01757,KRIC_전체_도시철도역사정보_20260228
0332,동대입구,3호선,urban_rail,37.55906,127.005273,KRIC_전체_도시철도역사정보_20260228
1915,동두천,경원선,urban_rail,37.927569,127.054825,KRIC_전체_도시철도역사정보_20260228
1913,동두천중앙,경원선,urban_rail,37.901818,127.056528,KRIC_전체_도시철도역사정보_20260228
0125,동래,부산 도시철도 1호선,urban_rail,35.20556,129.078461,KRIC_전체_도시철도역사정보_20260228
0402,동래,부산 경량도시철도 4호선,urban_rail,35.20466,129.07741,KRIC_전체_도시철도역사정보_20260228
8005,동래,동해선,urban_rail,35.204714,129.0773502,KRIC_전체_도시철도역사정보_20260228
3132,동막,인천지하철 1호선,urban_rail,37.398173,126.673561,KRIC_전체_도시철도역사정보_20260228
0100,동매,부산 도시철도 1호선,urban_rail,35.089819,128.974029,KRIC_전체_도시철도역사정보_20260228
0127,동묘앞,1호선,urban_rail,37.573265,127.016459,KRIC_전체_도시철도역사정보_20260228
0636,동묘앞,6호선,urban_rail,37.572275,127.015666,KRIC_전체_도시철도역사정보_20260228
0204,동백,부산 도시철도 2호선,urban_rail,35.16147,129.147887,KRIC_전체_도시철도역사정보_20260228
Y114,동백(용인세브란스),에버라인,urban_rail,37.26910138,127.1526906,KRIC_전체_도시철도역사정보_20260228
3121,동수,인천지하철 1호선,urban_rail,37.485409,126.718464,KRIC_전체_도시철도역사정보_20260228
1808,동암,경인선,urban_rail,37.470835,126.703016,KRIC_전체_도시철도역사정보_20260228
U118,동오,의정부,urban_rail,37.74519123,127.05703,KRIC_전체_도시철도역사정보_20260228
0237,동원,부산 도시철도 2호선,urban_rail,35.25864,129.01242,KRIC_전체_도시철도역사정보_20260228
0222,동의대,부산 도시철도 2호선,urban_rail,35.15411,129.0325,KRIC_전체_도시철도역사정보_20260228
1811,동인천,경인선,urban_rail,37.475414,126.632598,KRIC_전체_도시철도역사정보_20260228
0431,동작(현충원),4호선,urban_rail,37.503567,126.980171,KRIC_전체_도시철도역사정보_20260228
4120,동작(현충원),서울 도시철도 9호선,urban_rail,37.502878,126.978278,KRIC_전체_도시철도역사정보_20260228
0315,동천,대구 도시철도 3호선,urban_rail,35.93770658,128.556683,KRIC_전체_도시철도역사정보_20260228
D014,동천,신분당선,urban_rail,37.338068413,127.1028937,KRIC_전체_도시철도역사정보_20260228
0138,동촌(동촌유원지),대구 도시철도 1호선,urban_rail,35.886039,128.650455,KRIC_전체_도시철도역사정보_20260228
3131,동춘,인천지하철 1호선,urban_rail,37.404676,126.680835,KRIC_전체_도시철도역사정보_20260228
0226,두류,대구 도시철도 2호선,urban_rail,35.8572405,128.555509,KRIC_전체_도시철도역사정보_20260228
0131,두실,부산 도시철도 1호선,urban_rail,35.25694,129.09139,KRIC_전체_도시철도역사정보_20260228
1727,두정,경부선,urban_rail,36.833791,127.148905,KRIC_전체_도시철도역사정보_20260228
Y123,둔전,에버라인,urban_rail,37.26721222,127.2136387,KRIC_전체_도시철도역사정보_20260228
P549,둔촌동,5호선,urban_rail,37.527787,127.136219,KRIC_전체_도시철도역사정보_20260228
4137,둔촌오륜,수도권 도시철도 9호선,urban_rail,37.519339,127.138619,KRIC_전체_도시철도역사정보_20260228
0006,등구,부산김해경전철,urban_rail,35.196143,128.963599,KRIC_전체_도시철도역사정보_20260228
4109,등촌,서울 도시철도 9호선,urban_rail,37.551111,126.864722,KRIC_전체_도시철도역사정보_20260228
0618,디지털미디어시티,6호선,urban_rail,37.5760805,126.901343,KRIC_전체_도시철도역사정보_20260228
A04,디지털미디어시티,인천국제공항선,urban_rail,37.577355,126.898025,KRIC_전체_도시철도역사정보_20260228
1266,디지털미디어시티,경의중앙선,urban_rail,37.577964,126.900421,KRIC_전체_도시철도역사정보_20260228
0210,뚝섬,2호선,urban_rail,37.54718,127.047413,KRIC_전체_도시철도역사정보_20260228
0514,마곡,5호선,urban_rail,37.55865,126.837693,KRIC_전체_도시철도역사정보_20260228
A042,마곡나루,인천국제공항선,urban_rail,37.56581914,126.8276358,KRIC_전체_도시철도역사정보_20260228
4105,마곡나루(서울식물원),서울 도시철도 9호선,urban_rail,37.566717,126.8276071,KRIC_전체_도시철도역사정보_20260228
1955,마두,일산선,urban_rail,37.652185,126.777641,KRIC_전체_도시철도역사정보_20260228
0712,마들,7호선,urban_rail,37.664985,127.057701,KRIC_전체_도시철도역사정보_20260228
G102,마산,김포도시철도,urban_rail,37.640606,126.643944,KRIC_전체_도시철도역사정보_20260228
1319,마석,경춘선,urban_rail,37.652328,127.311713,KRIC_전체_도시철도역사정보_20260228
0541,마장,5호선,urban_rail,37.566066,127.042921,KRIC_전체_도시철도역사정보_20260228
3204,마전,인천지하철 2호선,urban_rail,37.597756,126.667195,KRIC_전체_도시철도역사정보_20260228
P555,마천,5호선,urban_rail,37.494972,127.152784,KRIC_전체_도시철도역사정보_20260228
0528,마포,5호선,urban_rail,37.539718,126.946043,KRIC_전체_도시철도역사정보_20260228
0620,마포구청,6호선,urban_rail,37.563529,126.903356,KRIC_전체_도시철도역사정보_20260228
0310,만덕,부산 도시철도 3호선,urban_rail,35.213,129.0365,KRIC_전체_도시철도역사정보_20260228
3224,만수,인천지하철 2호선,urban_rail,37.454962,126.731764,KRIC_전체_도시철도역사정보_20260228
0235,만촌,대구 도시철도 2호선,urban_rail,35.858841,128.644951,KRIC_전체_도시철도역사정보_20260228
0323,만평,대구 도시철도 3호선,urban_rail,35.889893,128.561002,KRIC_전체_도시철도역사정보_20260228
0302,망미,부산 도시철도 3호선,urban_rail,35.17153,129.10822,KRIC_전체_도시철도역사정보_20260228
8020,망양,동해선,urban_rail,35.456519,129.287856,KRIC_전체_도시철도역사정보_20260228
1203,망우,경춘선·경의중앙선,urban_rail,37.599988,127.092031,KRIC_전체_도시철도역사정보_20260228
0621,망원,6호선,urban_rail,37.556031,126.910129,KRIC_전체_도시철도역사정보_20260228
1904,망월사,경원선,urban_rail,37.710499,127.047361,KRIC_전체_도시철도역사정보_20260228
1869,망포,분당선,urban_rail,37.245793,127.057367,KRIC_전체_도시철도역사정보_20260228
1872,매교,분당선,urban_rail,37.265502,127.015657,KRIC_전체_도시철도역사정보_20260228
0343,매봉,3호선,urban_rail,37.487114,127.046907,KRIC_전체_도시철도역사정보_20260228
0319,매천,대구 도시철도 3호선,urban_rail,35.91265,128.5434,KRIC_전체_도시철도역사정보_20260228
0320,매천시장,대구 도시철도 3호선,urban_rail,35.90443,128.545755,KRIC_전체_도시철도역사정보_20260228
1870,매탄권선,분당선,urban_rail,37.252458,127.040824,KRIC_전체_도시철도역사정보_20260228
0718,먹골,7호선,urban_rail,37.610638,127.077719,KRIC_전체_도시철도역사정보_20260228
0721,면목,7호선,urban_rail,37.588671,127.087503,KRIC_전체_도시철도역사정보_20260228
0129,명덕(2.28민주운동기념회관),대구 도시철도 1호선,urban_rail,35.857382,128.59088,KRIC_전체_도시철도역사정보_20260228
0331,명덕(2·28민주운동기념회관),대구 도시철도 3호선,urban_rail,35.85694518,128.5900469,KRIC_전체_도시철도역사정보_20260228
0424,명동,4호선,urban_rail,37.560955,126.986271,KRIC_전체_도시철도역사정보_20260228
0126,명륜,부산 도시철도 1호선,urban_rail,35.21222,129.07944,KRIC_전체_도시철도역사정보_20260228
0551,명일,5호선,urban_rail,37.551317,127.144002,KRIC_전체_도시철도역사정보_20260228
0406,명장,부산 경량도시철도 4호선,urban_rail,35.20503,129.10161,KRIC_전체_도시철도역사정보_20260228
Y118,명지대,에버라인,urban_rail,37.23807629,127.1902913,KRIC_전체_도시철도역사정보_20260228
1707,명학,경부선,urban_rail,37.384435,126.935579,KRIC_전체_도시철도역사정보_20260228
0229,모덕,부산 도시철도 2호선,urban_rail,35.18036,128.98561,KRIC_전체_도시철도역사정보_20260228
0230,모라,부산 도시철도 2호선,urban_rail,35.18967,128.98864,KRIC_전체_도시철도역사정보_20260228
0827,모란,8호선,urban_rail,37.433988,127.129921,KRIC_전체_도시철도역사정보_20260228
1853,모란,분당선,urban_rail,37.432124,127.129064,KRIC_전체_도시철도역사정보_20260228
3223,모래내시장,인천지하철 2호선,urban_rail,37.455842,126.719578,KRIC_전체_도시철도역사정보_20260228
0520,목동,5호선,urban_rail,37.526088,126.864296,KRIC_전체_도시철도역사정보_20260228
0214,못골,부산 도시철도 2호선,urban_rail,35.13472,129.08442,KRIC_전체_도시철도역사정보_20260228
0813,몽촌토성(평화의문),8호선,urban_rail,37.517692,127.11274,KRIC_전체_도시철도역사정보_20260228
0325,무악재,3호선,urban_rail,37.582658,126.950131,KRIC_전체_도시철도역사정보_20260228
0235,문래,2호선,urban_rail,37.517993,126.894766,KRIC_전체_도시철도역사정보_20260228
1284,문산,경의중앙선,urban_rail,37.854565,126.787531,KRIC_전체_도시철도역사정보_20260228
0216,문양,대구 도시철도 2호선,urban_rail,35.86414313,128.4370043,KRIC_전체_도시철도역사정보_20260228
0818,문정,8호선,urban_rail,37.485931,127.122473,KRIC_전체_도시철도역사정보_20260228
3127,문학경기장,인천지하철 1호선,urban_rail,37.434964,126.698373,KRIC_전체_도시철도역사정보_20260228
0216,문현,부산 도시철도 2호선,urban_rail,35.13911,129.06736,KRIC_전체_도시철도역사정보_20260228
104,문화전당(구도청),광주도시철도 1호선,urban_rail,35.14661,126.92005,KRIC_전체_도시철도역사정보_20260228
0304,물만골,부산 도시철도 3호선,urban_rail,35.17681,129.08575,KRIC_전체_도시철도역사정보_20260228
D013,미금,신분당선,urban_rail,37.35058332,127.1088028,KRIC_전체_도시철도역사정보_20260228
1858,미금,분당선,urban_rail,37.350078,127.108952,KRIC_전체_도시철도역사정보_20260228
0309,미남,부산 도시철도 3호선,urban_rail,35.2055,129.06806,KRIC_전체_도시철도역사정보_20260228
0401,미남,부산 경량도시철도 4호선,urban_rail,35.20643,129.06868,KRIC_전체_도시철도역사정보_20260228
0555,미사,5호선,urban_rail,37.56309,127.192954,KRIC_전체_도시철도역사정보_20260228
0415,미아(서울사이버대학),4호선,urban_rail,37.626435,127.026151,KRIC_전체_도시철도역사정보_20260228
0416,미아사거리,4호선,urban_rail,37.613276,127.030083,KRIC_전체_도시철도역사정보_20260228
0207,민락,부산 도시철도 2호선,urban_rail,35.16722,129.121878,KRIC_전체_도시철도역사정보_20260228
0018,박물관,부산김해경전철,urban_rail,35.24006467,128.8718628,KRIC_전체_도시철도역사정보_20260228
3112,박촌,인천지하철 1호선,urban_rail,37.553525,126.744946,KRIC_전체_도시철도역사정보_20260228
0228,반고개,대구 도시철도 2호선,urban_rail,35.8623,128.572817,KRIC_전체_도시철도역사정보_20260228
0122,반석,대전 도시철도 1호선,urban_rail,36.392128,127.314581,KRIC_전체_도시철도역사정보_20260228
0144,반야월,대구 도시철도 1호선,urban_rail,35.865948,128.713663,KRIC_전체_도시철도역사정보_20260228
0409,반여농산물시장,부산 경량도시철도 4호선,urban_rail,35.21778,129.12397,KRIC_전체_도시철도역사정보_20260228
1753,반월,안산과천선,urban_rail,37.312244,126.903684,KRIC_전체_도시철도역사정보_20260228
0130|0230,반월당,대구 도시철도 1호선·대구 도시철도 2호선,urban_rail,35.86389,128.593312,KRIC_전체_도시철도역사정보_20260228
0733,반포,7호선,urban_rail,37.508171,127.011717,KRIC_전체_도시철도역사정보_20260228
U110,발곡,의정부,urban_rail,37.726983,127.052889,KRIC_전체_도시철도역사정보_20260228
0515,발산,5호선,urban_rail,37.558692,126.837633,KRIC_전체_도시철도역사정보_20260228
0225,방배,2호선,urban_rail,37.481469,126.997627,KRIC_전체_도시철도역사정보_20260228
P551,방이,5호선,urban_rail,37.508752,127.126054,KRIC_전체_도시철도역사정보_20260228
0140,방촌,대구 도시철도 1호선,urban_rail,35.879929,128.669767,KRIC_전체_도시철도역사정보_20260228
1901,방학,경원선,urban_rail,37.667471,127.044295,KRIC_전체_도시철도역사정보_20260228
0510,방화,5호선,urban_rail,37.577669,126.812822,KRIC_전체_도시철도역사정보_20260228
1405,배방,장항선,urban_rail,36.777541,127.052751,KRIC_전체_도시철도역사정보_20260228
0303,배산,부산 도시철도 3호선,urban_rail,35.1735,129.0955,KRIC_전체_도시철도역사정보_20260228
1273,백마,경의중앙선·서해선,urban_rail,37.658346,126.794401,KRIC_전체_도시철도역사정보_20260228
1954,백석,일산선,urban_rail,37.642973,126.788109,KRIC_전체_도시철도역사정보_20260228
1325,백양리,경춘선,urban_rail,37.830881,127.589085,KRIC_전체_도시철도역사정보_20260228
1807,백운,경인선,urban_rail,37.483301,126.707179,KRIC_전체_도시철도역사정보_20260228
0632,버티고개,6호선,urban_rail,37.547933,127.006948,KRIC_전체_도시철도역사정보_20260228
1457,범계,안산과천선,urban_rail,37.389783,126.950752,KRIC_전체_도시철도역사정보_20260228
U112,범골,의정부,urban_rail,37.7287279,127.0437202,KRIC_전체_도시철도역사정보_20260228
0118,범내골,부산 도시철도 1호선,urban_rail,35.14722,129.05917,KRIC_전체_도시철도역사정보_20260228
0340,범물,대구 도시철도 3호선,urban_rail,35.82083917,128.6401127,KRIC_전체_도시철도역사정보_20260228
0233,범어,대구 도시철도 2호선,urban_rail,35.8591,128.6257,KRIC_전체_도시철도역사정보_20260228
0133,범어사,부산 도시철도 1호선,urban_rail,35.27333,129.09268,KRIC_전체_도시철도역사정보_20260228
0117,범일,부산 도시철도 1호선,urban_rail,35.14139,129.05944,KRIC_전체_도시철도역사정보_20260228
8009,벡스코,동해선,urban_rail,35.1717,129.135958,KRIC_전체_도시철도역사정보_20260228
0205,벡스코,부산 도시철도 2호선,urban_rail,35.16911,129.138431,KRIC_전체_도시철도역사정보_20260228
804,별내,수도권 광역철도 8호선,urban_rail,37.642517,127.1273,KRIC_전체_도시철도역사정보_20260228
1313,별내,경춘선,urban_rail,37.642221,127.127208,KRIC_전체_도시철도역사정보_20260228
0408,별내별가람,진접선,urban_rail,37.667833,127.116167,KRIC_전체_도시철도역사정보_20260228
1716,병점,경부선,urban_rail,37.206821,127.033268,KRIC_전체_도시철도역사정보_20260228
0742,보라매,7호선,urban_rail,37.499916,126.920112,KRIC_전체_도시철도역사정보_20260228
S404,보라매,수도권 경량도시철도 신림선,urban_rail,37.500312709,126.920485864,KRIC_전체_도시철도역사정보_20260228
S405,보라매공원,수도권 경량도시철도 신림선,urban_rail,37.495225405,126.918258811,KRIC_전체_도시철도역사정보_20260228
S406,보라매병원,수도권 경량도시철도 신림선,urban_rail,37.4929607,126.923886,KRIC_전체_도시철도역사정보_20260228
0638,보문,6호선,urban_rail,37.585426,127.019722,KRIC_전체_도시철도역사정보_20260228
S121,보문,우이신설선,urban_rail,37.58551,127.01939,KRIC_전체_도시철도역사정보_20260228
1914,보산,경원선,urban_rail,37.914268,127.057134,KRIC_전체_도시철도역사정보_20260228
1861,보정,분당선,urban_rail,37.31274,127.108219,KRIC_전체_도시철도역사정보_20260228
Y122,보평,에버라인,urban_rail,37.25896427,127.2184808,KRIC_전체_도시철도역사정보_20260228
0820,복정,8호선,urban_rail,37.471016,127.126746,KRIC_전체_도시철도역사정보_20260228
1031,복정,분당선,urban_rail,37.469753,127.126627,KRIC_전체_도시철도역사정보_20260228
1401,봉명,장항선,urban_rail,36.801578,127.136319,KRIC_전체_도시철도역사정보_20260228
4129,봉은사,수도권 도시철도 9호선,urban_rail,37.514219,127.060245,KRIC_전체_도시철도역사정보_20260228
0229,봉천,2호선,urban_rail,37.482416,126.941696,KRIC_전체_도시철도역사정보_20260228
0647,봉화산(서울의료원),6호선,urban_rail,37.617429,127.0912326,KRIC_전체_도시철도역사정보_20260228
0016,봉황,부산김해경전철,urban_rail,35.22726757,128.8743069,KRIC_전체_도시철도역사정보_20260228
1815,부개,경인선,urban_rail,37.488479,126.740549,KRIC_전체_도시철도역사정보_20260228
1509,부발,경강선,urban_rail,37.260411,127.490303,KRIC_전체_도시철도역사정보_20260228
0113,부산,부산 도시철도 1호선,urban_rail,35.11528,129.03972,KRIC_전체_도시철도역사정보_20260228
0128,부산대,부산 도시철도 1호선,urban_rail,35.23,129.08944,KRIC_전체_도시철도역사정보_20260228
0241,부산대양산캠퍼스,부산 도시철도 2호선,urban_rail,35.31697,129.01383,KRIC_전체_도시철도역사정보_20260228
8015,부산원동,동해선,urban_rail,35.1938,129.113709,KRIC_전체_도시철도역사정보_20260228
0115,부산진,부산 도시철도 1호선,urban_rail,35.12778,129.04778,KRIC_전체_도시철도역사정보_20260228
0220,부암,부산 도시철도 2호선,urban_rail,35.15744,129.05019,KRIC_전체_도시철도역사정보_20260228
0015,부원,부산김해경전철,urban_rail,35.22646624,128.8838997,KRIC_전체_도시철도역사정보_20260228
8001,부전,동해선,urban_rail,35.164668,129.06011,KRIC_전체_도시철도역사정보_20260228
0120,부전,부산 도시철도 1호선,urban_rail,35.1625,129.06278,KRIC_전체_도시철도역사정보_20260228
1804,부천,경인선,urban_rail,37.484066,126.782779,KRIC_전체_도시철도역사정보_20260228
3757,부천시청,도시철도 7호선,urban_rail,37.504611,126.763561,KRIC_전체_도시철도역사정보_20260228
3754,부천종합운동장,도시철도 7호선,urban_rail,37.505381,126.79735,KRIC_전체_도시철도역사정보_20260228
1982,부천종합운동장,서해선,urban_rail,37.505852,126.797498,KRIC_전체_도시철도역사정보_20260228
1806,부평,경인선,urban_rail,37.489457,126.724584,KRIC_전체_도시철도역사정보_20260228
3120,부평,인천지하철 1호선,urban_rail,37.490541,126.723437,KRIC_전체_도시철도역사정보_20260228
3761,부평구청,도시철도 7호선,urban_rail,37.507523,126.721356,KRIC_전체_도시철도역사정보_20260228
3118,부평구청,인천지하철 1호선,urban_rail,37.508768,126.720547,KRIC_전체_도시철도역사정보_20260228
3122,부평삼거리,인천지하철 1호선,urban_rail,37.478267,126.710494,KRIC_전체_도시철도역사정보_20260228
3119,부평시장,인천지하철 1호선,urban_rail,37.498495,126.722282,KRIC_전체_도시철도역사정보_20260228
0148,부호(경일대·호산대),대구 도시철도 1호선,urban_rail,35.9002809,128.8031144,KRIC_전체_도시철도역사정보_20260228
0326,북구청 (대구iM뱅크파크),대구 도시철도 3호선,urban_rail,35.88381395,128.5814483,KRIC_전체_도시철도역사정보_20260228
7003,북삼,대경선,urban_rail,36.0560326479866,128.345278,KRIC_전체_도시철도역사정보_20260228
S118,북한산보국문,우이신설선,urban_rail,37.61233,127.00816,KRIC_전체_도시철도역사정보_20260228
S110,북한산우이,우이신설선,urban_rail,37.66284,127.01272,KRIC_전체_도시철도역사정보_20260228
0322|0612,불광,3호선·6호선,urban_rail,37.610154,126.930183,KRIC_전체_도시철도역사정보_20260228
0010,불암,부산김해경전철,urban_rail,35.222162,128.927893,KRIC_전체_도시철도역사정보_20260228
0409,불암산,4호선,urban_rail,37.67009,127.079004,KRIC_전체_도시철도역사정보_20260228
0722,사가정,7호선,urban_rail,37.580912,127.088502,KRIC_전체_도시철도역사정보_20260228
7002,사곡,대경선,urban_rail,36.098508,128.356416,KRIC_전체_도시철도역사정보_20260228
0226,사당,2호선,urban_rail,37.476536,126.981631,KRIC_전체_도시철도역사정보_20260228
0433,사당,4호선,urban_rail,37.476263,126.981636,KRIC_전체_도시철도역사정보_20260228
1315,사릉,경춘선,urban_rail,37.651145,127.176839,KRIC_전체_도시철도역사정보_20260228
1877,사리,수인선,urban_rail,37.290809,126.857172,KRIC_전체_도시철도역사정보_20260228
0227,사상,부산 도시철도 2호선,urban_rail,35.16218,128.98467,KRIC_전체_도시철도역사정보_20260228
0001,사상,부산김해경전철,urban_rail,35.1623018,128.9859408,KRIC_전체_도시철도역사정보_20260228
G106,사우,김포도시철도,urban_rail,37.620361,126.719722,KRIC_전체_도시철도역사정보_20260228
0241,사월,대구 도시철도 2호선,urban_rail,35.837066,128.715173,KRIC_전체_도시철도역사정보_20260228
0308,사직,부산 도시철도 3호선,urban_rail,35.199,129.065,KRIC_전체_도시철도역사정보_20260228
4124,사평,서울 도시철도 9호선,urban_rail,37.504161,127.015219,KRIC_전체_도시철도역사정보_20260228
0104,사하,부산 도시철도 1호선,urban_rail,35.09972,128.98333,KRIC_전체_도시철도역사정보_20260228
3762,산곡,도시철도 7호선,urban_rail,37.508547,126.70351,KRIC_전체_도시철도역사정보_20260228
1751,산본,안산과천선,urban_rail,37.358019,126.932969,KRIC_전체_도시철도역사정보_20260228
0822,산성,8호선,urban_rail,37.456886,127.149927,KRIC_전체_도시철도역사정보_20260228
Y116,삼가,에버라인,urban_rail,37.24205993,127.16818,KRIC_전체_도시철도역사정보_20260228
0428,삼각지(전쟁기념관),4호선,urban_rail,37.534457,126.972992,KRIC_전체_도시철도역사정보_20260228
0628,삼각지(전쟁기념관),6호선,urban_rail,37.535563,126.973996,KRIC_전체_도시철도역사정보_20260228
1503,삼동,경강선,urban_rail,37.408731,127.203447,KRIC_전체_도시철도역사정보_20260228
3759,삼산체육관,도시철도 7호선,urban_rail,37.506431,126.742081,KRIC_전체_도시철도역사정보_20260228
0219,삼성(무역센터),2호선,urban_rail,37.508827,127.063203,KRIC_전체_도시철도역사정보_20260228
4128,삼성중앙,수도권 도시철도 9호선,urban_rail,37.513011,127.053282,KRIC_전체_도시철도역사정보_20260228
1950,삼송,일산선,urban_rail,37.653096,126.895559,KRIC_전체_도시철도역사정보_20260228
S115,삼양,우이신설선,urban_rail,37.62706,127.01817,KRIC_전체_도시철도역사정보_20260228
S116,삼양사거리,우이신설선,urban_rail,37.62144,127.02049,KRIC_전체_도시철도역사정보_20260228
4131,삼전,수도권 도시철도 9호선,urban_rail,37.504531,127.087211,KRIC_전체_도시철도역사정보_20260228
1866,상갈,분당선,urban_rail,37.261797,127.108718,KRIC_전체_도시철도역사정보_20260228
0410,상계,4호선,urban_rail,37.660576,127.073199,KRIC_전체_도시철도역사정보_20260228
0739,상도,7호선,urban_rail,37.50279,126.947949,KRIC_전체_도시철도역사정보_20260228
3758,상동,도시철도 7호선,urban_rail,37.505769,126.753081,KRIC_전체_도시철도역사정보_20260228
1754,상록수,안산과천선,urban_rail,37.302845,126.866533,KRIC_전체_도시철도역사정보_20260228
113,상무,광주도시철도 1호선,urban_rail,35.146784,126.848641,KRIC_전체_도시철도역사정보_20260228
1202,상봉,경의중앙선·경춘선,urban_rail,37.596754,127.085553,KRIC_전체_도시철도역사정보_20260228
0720,상봉,7호선,urban_rail,37.595673,127.085708,KRIC_전체_도시철도역사정보_20260228
0623,상수,6호선,urban_rail,37.547704,126.92292,KRIC_전체_도시철도역사정보_20260228
0207,상왕십리,2호선,urban_rail,37.564444,127.029322,KRIC_전체_도시철도역사정보_20260228
0642,상월곡(한국과학기술연구원),6호선,urban_rail,37.606392,127.048509,KRIC_전체_도시철도역사정보_20260228
0120,상인,대구 도시철도 1호선,urban_rail,35.8188583,128.5375588,KRIC_전체_도시철도역사정보_20260228
0553,상일동,5호선,urban_rail,37.556714,127.166381,KRIC_전체_도시철도역사정보_20260228
1322,상천,경춘선,urban_rail,37.770305,127.4542,KRIC_전체_도시철도역사정보_20260228
D017,상현,신분당선,urban_rail,37.29808526,127.0694799,KRIC_전체_도시철도역사정보_20260228
U119,새말,의정부,urban_rail,37.74889941,127.063869,KRIC_전체_도시철도역사정보_20260228
0616,새절(신사),6호선,urban_rail,37.591148,126.913613,KRIC_전체_도시철도역사정보_20260228
4116,샛강,서울 도시철도 9호선,urban_rail,37.5173,126.9284,KRIC_전체_도시철도역사정보_20260228
S401,샛강,수도권 경량도시철도 신림선,urban_rail,37.517219937,126.929403964,KRIC_전체_도시철도역사정보_20260228
1263,서강대,경의중앙선,urban_rail,37.552132,126.935389,KRIC_전체_도시철도역사정보_20260228
3210,서구청,인천지하철 2호선,urban_rail,37.543839,126.676795,KRIC_전체_도시철도역사정보_20260228
7005,서대구,대경선,urban_rail,35.881734,128.540121,KRIC_전체_도시철도역사정보_20260228
0532,서대문,5호선,urban_rail,37.565812,126.966639,KRIC_전체_도시철도역사정보_20260228
0107,서대신,부산 도시철도 1호선,urban_rail,35.11083,129.01194,KRIC_전체_도시철도역사정보_20260228
0107,서대전네거리,대전 도시철도 1호선,urban_rail,36.322416,127.412518,KRIC_전체_도시철도역사정보_20260228
0407,서동,부산 경량도시철도 4호선,urban_rail,35.21331,129.10769,KRIC_전체_도시철도역사정보_20260228
1749,서동탄,경부선,urban_rail,37.195675,127.051893,KRIC_전체_도시철도역사정보_20260228
0119,서면,부산 도시철도 1호선,urban_rail,35.15778,129.05917,KRIC_전체_도시철도역사정보_20260228
0219,서면,부산 도시철도 2호선,urban_rail,35.15768,129.058517,KRIC_전체_도시철도역사정보_20260228
0328,서문시장(동산병원),대구 도시철도 3호선,urban_rail,35.86966429,128.582241,KRIC_전체_도시철도역사정보_20260228
0003,서부산유통지구,부산김해경전철,urban_rail,35.16640204,128.9548881,KRIC_전체_도시철도역사정보_20260228
3214,서부여성회관,인천지하철 2호선,urban_rail,37.500298,126.675875,KRIC_전체_도시철도역사정보_20260228
0123,서부정류장(관문시장),대구 도시철도 1호선,urban_rail,35.8373375,128.5570702,KRIC_전체_도시철도역사정보_20260228
1009,서빙고,경원선,urban_rail,37.51961,126.988358,KRIC_전체_도시철도역사정보_20260228
